Course_Number,Title,Category,AI_Metadata_Rating_10,Rating_Tier,Rating_Factors,Source_Rating_5,Source_Review_Count,Likes,Dislikes,Like_Ratio_Percent,Listed_Price_INR,Image_Path,Title_Language_Hint,Exact_Duplicate_Count,Rating_Note
"18","Sigma 8.0","Coding & Tech","8.8","Very strong metadata signal","strong source rating; high review volume; positive reactions; generic title","4.9","936","21","2","91.3","299","CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster-22_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"33","Sigma Prime","Coding & Tech","8.8","Very strong metadata signal","good source rating; moderate review volume; positive reactions","4.8","641","21","2","91.3","299","CDN1%20Ultra%20Premium%20Courses%20Portal_files/post-38_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3401","Target Batch Excel VBA Programming","Coding & Tech","8.8","Very strong metadata signal","good source rating; moderate review volume; very positive reactions","4.8","307","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2102_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3403","Target Batch Ultimate MS Office","Coding & Tech","8.8","Very strong metadata signal","strong source rating; moderate review volume; positive reactions","5","381","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_209_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"25","Alpha Batch 4.0","Coding & Tech","8.7","Very strong metadata signal","good source rating; moderate review volume; very positive reactions; generic title","4.8","345","55","1","98.2","299","CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster-5_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"34","Delta 7.0","Coding & Tech","8.7","Very strong metadata signal","strong source rating; moderate review volume; positive reactions; generic title","4.9","678","38","4","90.5","299","CDN1%20Ultra%20Premium%20Courses%20Portal_files/post-39_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"36","Delta 9.0","Coding & Tech","8.7","Very strong metadata signal","good source rating; high review volume; very positive reactions; generic title","4.7","752","72","3","96","299","CDN1%20Ultra%20Premium%20Courses%20Portal_files/post-41_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"22","Delta Batch 3.0","Coding & Tech","8.7","Very strong metadata signal","strong source rating; very positive reactions; generic title","4.9","234","89","0","100","299","CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster-26_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"23","Delta Feb'24","Coding & Tech","8.7","Very strong metadata signal","strong source rating; positive reactions","5","271","21","2","91.3","299","CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster-27_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2432","JavaScript and React JS mastery course complete course","Coding & Tech","8.7","Very strong metadata signal","good source rating; very positive reactions","4.7","154","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_747_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3030","Master AWS Cloud Solutions","Coding & Tech","8.7","Very strong metadata signal","strong source rating; very positive reactions","4.9","180","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_563_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"13","Sigma 3.0","Coding & Tech","8.7","Very strong metadata signal","good source rating; high review volume; positive reactions; generic title","4.8","751","21","2","91.3","299","CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster-17_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"16","Sigma 6.0","Coding & Tech","8.7","Very strong metadata signal","good source rating; high review volume; very positive reactions; generic title","4.7","862","72","3","96","299","CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster-20_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3404","SuperBuild.io Web 3.0 Crash Course Learn Blockchain, Smart Contracts & Decentralized Apps Basics","Coding & Tech","8.7","Very strong metadata signal","good source rating; moderate review volume; positive reactions","4.7","418","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1893_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1","Alpha Batch 3.0","Coding & Tech","8.6","Strong metadata signal","good source rating; moderate review volume; very positive reactions; generic title","4.8","307","72","3","96","299","CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster-5_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"4","Alpha Plus Batch 3.0","Coding & Tech","8.6","Strong metadata signal","good source rating; moderate review volume; positive reactions","4.7","418","38","4","90.5","299","CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster-8_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2549","Anuj Bhaiya DSA Prime","Coding & Tech","8.6","Strong metadata signal","good source rating; positive reactions","4.8","233","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2408_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"686","Apna College All Courses Link","Coding & Tech","8.6","Strong metadata signal","strong source rating; very positive reactions","4.9","152","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2306_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2180","AWS (Amazon Web Service)","Coding & Tech","8.6","Strong metadata signal","good source rating; very positive reactions","4.7","180","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_487_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3400","Target Batch TallyPrime With GST","Coding & Tech","8.6","Strong metadata signal","good source rating; very positive reactions","4.7","270","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1070_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"28","Delta 6.0","Coding & Tech","8.5","Strong metadata signal","good source rating; moderate review volume; positive reactions; generic title","4.7","456","21","2","91.3","299","CDN1%20Ultra%20Premium%20Courses%20Portal_files/post-33_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"21","Delta Batch 2.0","Coding & Tech","8.5","Strong metadata signal","good source rating; very positive reactions; generic title","4.8","197","72","3","96","299","CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster-25_2sUM.jpg","English / Unspecified","2","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3284","Master In Data Science","Coding & Tech","8.5","Strong metadata signal","good source rating; positive reactions","4.7","228","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_776_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"388","NLP - Neuro Linguistic Programming By Mitesh Khatri","Coding & Tech","8.5","Strong metadata signal","good source rating; positive reactions","4.7","176","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_368_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3328","PYTHON Web Development","Coding & Tech","8.5","Strong metadata signal","good source rating; positive reactions","4.7","156","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_224_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1768","Sigma 9.0 (C with DSA)","Coding & Tech","8.5","Strong metadata signal","good source rating; positive reactions","4.7","236","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1707_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"20","Alpha Plus Batch","Coding & Tech","8.4","Strong metadata signal","good source rating; very positive reactions; generic title","4.7","160","55","1","98.2","299","CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster-24_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2181","AutoCAD","Coding & Tech","8.4","Strong metadata signal","good source rating; very positive reactions; generic title","4.8","217","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1886_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"24","C++ DSA","Coding & Tech","8.3","Strong metadata signal","good source rating; moderate review volume; positive reactions; generic title","4.7","308","38","4","90.5","299","CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster-28_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
